id,venue_id,day,opening_time,closing_time
3194,ven_45726a5056536837314f32526b6f775a706177714132434a496843,1,8,22
3195,ven_45726a5056536837314f32526b6f775a706177714132434a496843,2,8,22
3196,ven_45726a5056536837314f32526b6f775a706177714132434a496843,3,8,22
3197,ven_45726a5056536837314f32526b6f775a706177714132434a496843,4,8,22
3198,ven_45726a5056536837314f32526b6f775a706177714132434a496843,5,8,22
3199,ven_45726a5056536837314f32526b6f775a706177714132434a496843,6,8,22
3200,ven_51524c4a765a6e57613870526b6f775a4a77792d7454614a496843,0,7,21
3201,ven_51524c4a765a6e57613870526b6f775a4a77792d7454614a496843,1,7,21
3202,ven_51524c4a765a6e57613870526b6f775a4a77792d7454614a496843,2,7,21
3203,ven_51524c4a765a6e57613870526b6f775a4a77792d7454614a496843,3,7,21
3204,ven_51524c4a765a6e57613870526b6f775a4a77792d7454614a496843,4,7,21
3205,ven_51524c4a765a6e57613870526b6f775a4a77792d7454614a496843,5,8,21
3206,ven_51524c4a765a6e57613870526b6f775a4a77792d7454614a496843,6,8,21
3207,ven_51717653514d7730366249526b6f77624e41797a6a39754a496843,0,7,22
3208,ven_51717653514d7730366249526b6f77624e41797a6a39754a496843,1,7,22
3209,ven_51717653514d7730366249526b6f77624e41797a6a39754a496843,2,7,22
3210,ven_51717653514d7730366249526b6f77624e41797a6a39754a496843,3,7,22
3211,ven_51717653514d7730366249526b6f77624e41797a6a39754a496843,4,7,22
3212,ven_51717653514d7730366249526b6f77624e41797a6a39754a496843,5,7,22
3213,ven_51717653514d7730366249526b6f77624e41797a6a39754a496843,6,7,22
3214,ven_553150702d56576b7a7652526b6f775a357073625a78334a496843,0,0,0
3215,ven_553150702d56576b7a7652526b6f775a357073625a78334a496843,1,0,0
3216,ven_553150702d56576b7a7652526b6f775a357073625a78334a496843,2,0,0
3217,ven_553150702d56576b7a7652526b6f775a357073625a78334a496843,3,0,0
3218,ven_553150702d56576b7a7652526b6f775a357073625a78334a496843,4,0,0
3219,ven_553150702d56576b7a7652526b6f775a357073625a78334a496843,5,0,0
3220,ven_553150702d56576b7a7652526b6f775a357073625a78334a496843,6,0,0
3221,ven_5563704d4539434c6d7445526b6f775a5a7753726630674a496843,0,7,22
3222,ven_5563704d4539434c6d7445526b6f775a5a7753726630674a496843,1,7,22
3223,ven_5563704d4539434c6d7445526b6f775a5a7753726630674a496843,2,7,22
3224,ven_5563704d4539434c6d7445526b6f775a5a7753726630674a496843,3,7,22
3225,ven_5563704d4539434c6d7445526b6f775a5a7753726630674a496843,4,7,22
3226,ven_5563704d4539434c6d7445526b6f775a5a7753726630674a496843,5,7,22
3227,ven_5563704d4539434c6d7445526b6f775a5a7753726630674a496843,6,7,22
3228,ven_556a587447624c4f5f4b39526b6f77595a504c547756534a496843,0,11,19
3229,ven_556a587447624c4f5f4b39526b6f77595a504c547756534a496843,1,11,19
3230,ven_556a587447624c4f5f4b39526b6f77595a504c547756534a496843,2,11,19
3231,ven_556a587447624c4f5f4b39526b6f77595a504c547756534a496843,3,11,19
3232,ven_556a587447624c4f5f4b39526b6f77595a504c547756534a496843,4,11,19
3233,ven_556a587447624c4f5f4b39526b6f77595a504c547756534a496843,5,11,19
3234,ven_556a587447624c4f5f4b39526b6f77595a504c547756534a496843,6,11,19
3235,ven_556e5f3675393756787575526b6f775a4a674f497a396a4a496843,0,8,19
3236,ven_556e5f3675393756787575526b6f775a4a674f497a396a4a496843,1,8,19
3237,ven_556e5f3675393756787575526b6f775a4a674f497a396a4a496843,2,8,19
3238,ven_556e5f3675393756787575526b6f775a4a674f497a396a4a496843,3,8,19
3239,ven_556e5f3675393756787575526b6f775a4a674f497a396a4a496843,4,8,19
3240,ven_556e5f3675393756787575526b6f775a4a674f497a396a4a496843,5,11,17
3241,ven_556e5f3675393756787575526b6f775a4a674f497a396a4a496843,6,11,17
3242,ven_5966445f6e70786d686750526b6f775a394c574174536b4a496843,0,8,20
3243,ven_5966445f6e70786d686750526b6f775a394c574174536b4a496843,1,8,20
3244,ven_5966445f6e70786d686750526b6f775a394c574174536b4a496843,2,8,20
3245,ven_5966445f6e70786d686750526b6f775a394c574174536b4a496843,3,8,20
3246,ven_5966445f6e70786d686750526b6f775a394c574174536b4a496843,4,8,20
3247,ven_5966445f6e70786d686750526b6f775a394c574174536b4a496843,5,8,20
3248,ven_5966445f6e70786d686750526b6f775a394c574174536b4a496843,6,8,20
3249,ven_5979723758766e56754467526b6f77326a6967775632684a496843,0,0,0
3250,ven_5979723758766e56754467526b6f77326a6967775632684a496843,1,0,0
3251,ven_5979723758766e56754467526b6f77326a6967775632684a496843,2,0,0
3252,ven_5979723758766e56754467526b6f77326a6967775632684a496843,3,0,0
3253,ven_5979723758766e56754467526b6f77326a6967775632684a496843,4,0,0
3254,ven_5979723758766e56754467526b6f77326a6967775632684a496843,5,0,0
3255,ven_5979723758766e56754467526b6f77326a6967775632684a496843,6,0,0
3256,ven_63436e304a565f4d627257526b6f7759745667317257724a496843,0,6,22
3257,ven_63436e304a565f4d627257526b6f7759745667317257724a496843,1,6,22
3258,ven_63436e304a565f4d627257526b6f7759745667317257724a496843,2,6,22
3259,ven_63436e304a565f4d627257526b6f7759745667317257724a496843,3,6,22
3260,ven_63436e304a565f4d627257526b6f7759745667317257724a496843,4,6,22
3261,ven_63436e304a565f4d627257526b6f7759745667317257724a496843,5,6,22
3262,ven_63436e304a565f4d627257526b6f7759745667317257724a496843,6,6,22
3263,ven_63456b77786e474b757563526b6f775a39326e6c5031304a496843,0,7,0
3264,ven_63456b77786e474b757563526b6f775a39326e6c5031304a496843,1,7,0
3265,ven_63456b77786e474b757563526b6f775a39326e6c5031304a496843,2,7,0
3266,ven_63456b77786e474b757563526b6f775a39326e6c5031304a496843,3,7,0
3267,ven_63456b77786e474b757563526b6f775a39326e6c5031304a496843,4,7,0
3268,ven_63456b77786e474b757563526b6f775a39326e6c5031304a496843,5,7,0
3269,ven_63456b77786e474b757563526b6f775a39326e6c5031304a496843,6,7,0
3270,ven_635f6239684d5362477779526b6f7759524f4d4c4959764a496843,0,7,22
3271,ven_635f6239684d5362477779526b6f7759524f4d4c4959764a496843,1,7,22
3272,ven_635f6239684d5362477779526b6f7759524f4d4c4959764a496843,2,7,22
3273,ven_635f6239684d5362477779526b6f7759524f4d4c4959764a496843,3,7,22
3274,ven_635f6239684d5362477779526b6f7759524f4d4c4959764a496843,4,7,22
3275,ven_635f6239684d5362477779526b6f7759524f4d4c4959764a496843,5,7,22
3276,ven_635f6239684d5362477779526b6f7759524f4d4c4959764a496843,6,7,22
3277,ven_6361414362415f504d3055526b6f775a78397537765f754a496843,0,7,22
3278,ven_6361414362415f504d3055526b6f775a78397537765f754a496843,1,7,22
3279,ven_6361414362415f504d3055526b6f775a78397537765f754a496843,2,7,22
3280,ven_6361414362415f504d3055526b6f775a78397537765f754a496843,3,7,22
3281,ven_6361414362415f504d3055526b6f775a78397537765f754a496843,4,7,22
3282,ven_6361414362415f504d3055526b6f775a78397537765f754a496843,5,7,22
3283,ven_6361414362415f504d3055526b6f775a78397537765f754a496843,6,8,21
3284,ven_6367354456587959525968526b6f77326a4172446665454a496843,0,0,0
3285,ven_6367354456587959525968526b6f77326a4172446665454a496843,1,0,0
3286,ven_6367354456587959525968526b6f77326a4172446665454a496843,2,0,0
3287,ven_6367354456587959525968526b6f77326a4172446665454a496843,3,0,0
3288,ven_6367354456587959525968526b6f77326a4172446665454a496843,4,0,0
3289,ven_6367354456587959525968526b6f77326a4172446665454a496843,5,0,0
3290,ven_6367354456587959525968526b6f77326a4172446665454a496843,6,0,0
3291,ven_673368364673754d693466526b6f775970756970582d444a496843,0,7,20
3292,ven_673368364673754d693466526b6f775970756970582d444a496843,1,7,20
3293,ven_673368364673754d693466526b6f775970756970582d444a496843,2,7,20
3294,ven_673368364673754d693466526b6f775970756970582d444a496843,3,7,20
3295,ven_673368364673754d693466526b6f775970756970582d444a496843,4,7,20
3296,ven_673368364673754d693466526b6f775970756970582d444a496843,5,7,20
3297,ven_673368364673754d693466526b6f775970756970582d444a496843,6,8,19
3298,ven_67375a3630494f3539724b526b6f775952715a367036714a496843,0,7,23
3299,ven_67375a3630494f3539724b526b6f775952715a367036714a496843,1,7,23
3300,ven_67375a3630494f3539724b526b6f775952715a367036714a496843,2,7,23
3301,ven_67375a3630494f3539724b526b6f775952715a367036714a496843,3,7,23
3302,ven_67375a3630494f3539724b526b6f775952715a367036714a496843,4,7,23
3303,ven_67375a3630494f3539724b526b6f775952715a367036714a496843,5,7,23
3304,ven_67375a3630494f3539724b526b6f775952715a367036714a496843,6,7,23
3305,ven_674c306f645755326f547a526b6f775a68353967465a6c4a496843,0,7,22
3306,ven_674c306f645755326f547a526b6f775a68353967465a6c4a496843,1,7,22
3307,ven_674c306f645755326f547a526b6f775a68353967465a6c4a496843,2,7,22
3308,ven_674c306f645755326f547a526b6f775a68353967465a6c4a496843,3,7,22
3309,ven_674c306f645755326f547a526b6f775a68353967465a6c4a496843,4,7,22
3310,ven_674c306f645755326f547a526b6f775a68353967465a6c4a496843,5,7,22
3311,ven_674c306f645755326f547a526b6f775a68353967465a6c4a496843,6,7,22
3312,ven_6762417456643052357247526b6f775a566171717736694a496843,0,7,21
3313,ven_6762417456643052357247526b6f775a566171717736694a496843,1,7,21
3314,ven_6762417456643052357247526b6f775a566171717736694a496843,2,7,21
3315,ven_6762417456643052357247526b6f775a566171717736694a496843,3,7,21
3316,ven_6762417456643052357247526b6f775a566171717736694a496843,4,7,21
3317,ven_6762417456643052357247526b6f775a566171717736694a496843,5,7,21
3318,ven_6762417456643052357247526b6f775a566171717736694a496843,6,7,21
3319,ven_6b484a33576a50506b316d526b6f775946564b4d7379704a496843,0,7,22
3320,ven_6b484a33576a50506b316d526b6f775946564b4d7379704a496843,1,7,22
3321,ven_6b484a33576a50506b316d526b6f775946564b4d7379704a496843,2,7,22
3322,ven_6b484a33576a50506b316d526b6f775946564b4d7379704a496843,3,7,22
3323,ven_6b484a33576a50506b316d526b6f775946564b4d7379704a496843,4,7,22
3324,ven_6b484a33576a50506b316d526b6f775946564b4d7379704a496843,5,7,21
3325,ven_6b484a33576a50506b316d526b6f775946564b4d7379704a496843,6,7,21
3326,ven_6b655736786b3944445147526b6f77326e5173764f38384a496843,0,0,0
3327,ven_6b655736786b3944445147526b6f77326e5173764f38384a496843,1,0,0
3328,ven_6b655736786b3944445147526b6f77326e5173764f38384a496843,2,0,0
3329,ven_6b655736786b3944445147526b6f77326e5173764f38384a496843,3,0,0
3330,ven_6b655736786b3944445147526b6f77326e5173764f38384a496843,4,0,0
3331,ven_6b655736786b3944445147526b6f77326e5173764f38384a496843,5,0,0
3332,ven_6b655736786b3944445147526b6f77326e5173764f38384a496843,6,0,0
3333,ven_6f4a3437455573596f624c526b6f77324c414e756756504a496843,0,0,0
3334,ven_6f4a3437455573596f624c526b6f77324c414e756756504a496843,1,0,0
3335,ven_6f4a3437455573596f624c526b6f77324c414e756756504a496843,2,0,0
3336,ven_6f4a3437455573596f624c526b6f77324c414e756756504a496843,3,0,0
3337,ven_6f4a3437455573596f624c526b6f77324c414e756756504a496843,4,0,0
3338,ven_6f4a3437455573596f624c526b6f77324c414e756756504a496843,5,0,0
3339,ven_6f4a3437455573596f624c526b6f77324c414e756756504a496843,6,0,0
3340,ven_7732374951527a41425143526b6f7759706c584c4859394a496843,0,7,21
3341,ven_7732374951527a41425143526b6f7759706c584c4859394a496843,1,7,21
3342,ven_7732374951527a41425143526b6f7759706c584c4859394a496843,2,7,21
3343,ven_7732374951527a41425143526b6f7759706c584c4859394a496843,3,7,21
3344,ven_7732374951527a41425143526b6f7759706c584c4859394a496843,4,7,21
3345,ven_7732374951527a41425143526b6f7759706c584c4859394a496843,5,8,21
3346,ven_7732374951527a41425143526b6f7759706c584c4859394a496843,6,8,21
3347,ven_776351756c436838704850526b6f773258776a4d3039654a496843,0,-1,-1
3348,ven_776351756c436838704850526b6f773258776a4d3039654a496843,1,9,18
3349,ven_776351756c436838704850526b6f773258776a4d3039654a496843,2,9,18
3350,ven_776351756c436838704850526b6f773258776a4d3039654a496843,3,10,19
3351,ven_776351756c436838704850526b6f773258776a4d3039654a496843,4,10,19
3352,ven_776351756c436838704850526b6f773258776a4d3039654a496843,5,10,19
3353,ven_776351756c436838704850526b6f773258776a4d3039654a496843,6,10,17
3354,ven_30504d554d38614b6b6f78526b6f7759786267705963354a496843,0,10,19
3355,ven_30504d554d38614b6b6f78526b6f7759786267705963354a496843,1,10,19
3356,ven_30504d554d38614b6b6f78526b6f7759786267705963354a496843,2,10,19
3357,ven_30504d554d38614b6b6f78526b6f7759786267705963354a496843,3,10,19
3358,ven_30504d554d38614b6b6f78526b6f7759786267705963354a496843,4,10,19
3359,ven_30504d554d38614b6b6f78526b6f7759786267705963354a496843,5,10,19
3360,ven_30504d554d38614b6b6f78526b6f7759786267705963354a496843,6,11,18
3361,ven_307063396f374b4b4e6b71526b6f7759564a316c35656e4a496843,0,10,19
3362,ven_307063396f374b4b4e6b71526b6f7759564a316c35656e4a496843,1,10,19
3363,ven_307063396f374b4b4e6b71526b6f7759564a316c35656e4a496843,2,10,19
3364,ven_307063396f374b4b4e6b71526b6f7759564a316c35656e4a496843,3,10,19
3365,ven_307063396f374b4b4e6b71526b6f7759564a316c35656e4a496843,4,10,19
3366,ven_307063396f374b4b4e6b71526b6f7759564a316c35656e4a496843,5,10,19
3367,ven_307063396f374b4b4e6b71526b6f7759564a316c35656e4a496843,6,12,18
3368,ven_344d7478767a4b74377548526b6f7759566c78494a516d4a496843,0,10,20
3369,ven_344d7478767a4b74377548526b6f7759566c78494a516d4a496843,1,10,20
3370,ven_344d7478767a4b74377548526b6f7759566c78494a516d4a496843,2,10,20
3371,ven_344d7478767a4b74377548526b6f7759566c78494a516d4a496843,3,10,20
3372,ven_344d7478767a4b74377548526b6f7759566c78494a516d4a496843,4,10,20
3373,ven_344d7478767a4b74377548526b6f7759566c78494a516d4a496843,5,10,20
3374,ven_344d7478767a4b74377548526b6f7759566c78494a516d4a496843,6,12,20
3375,ven_34787a3570694c6e375964526b6f7759645a30414138594a496843,0,10,19
3376,ven_34787a3570694c6e375964526b6f7759645a30414138594a496843,1,10,19
3377,ven_34787a3570694c6e375964526b6f7759645a30414138594a496843,2,10,19
3378,ven_34787a3570694c6e375964526b6f7759645a30414138594a496843,3,10,19
3379,ven_34787a3570694c6e375964526b6f7759645a30414138594a496843,4,10,19
3380,ven_34787a3570694c6e375964526b6f7759645a30414138594a496843,5,10,19
3381,ven_34787a3570694c6e375964526b6f7759645a30414138594a496843,6,11,18
3382,ven_385252516c6f7a32335439526b6f7759782d57657a5f744a496843,0,11,18
3383,ven_385252516c6f7a32335439526b6f7759782d57657a5f744a496843,1,11,18
3384,ven_385252516c6f7a32335439526b6f7759782d57657a5f744a496843,2,-1,-1
3385,ven_385252516c6f7a32335439526b6f7759782d57657a5f744a496843,3,11,18
3386,ven_385252516c6f7a32335439526b6f7759782d57657a5f744a496843,4,11,18
3387,ven_385252516c6f7a32335439526b6f7759782d57657a5f744a496843,5,11,18
3388,ven_385252516c6f7a32335439526b6f7759782d57657a5f744a496843,6,12,17
3389,ven_3875714251714574684232526b6f775a78614e3764616c4a496843,0,10,18
3390,ven_3875714251714574684232526b6f775a78614e3764616c4a496843,1,10,18
3391,ven_3875714251714574684232526b6f775a78614e3764616c4a496843,2,10,18
3392,ven_3875714251714574684232526b6f775a78614e3764616c4a496843,3,10,18
3393,ven_3875714251714574684232526b6f775a78614e3764616c4a496843,4,10,19
3394,ven_3875714251714574684232526b6f775a78614e3764616c4a496843,5,10,19
3395,ven_3875714251714574684232526b6f775a78614e3764616c4a496843,6,12,18
3396,ven_41385744666f5633537862526b6f775a3967446a6b34774a496843,0,11,19
3397,ven_41385744666f5633537862526b6f775a3967446a6b34774a496843,1,11,19
3398,ven_41385744666f5633537862526b6f775a3967446a6b34774a496843,2,11,19
3399,ven_41385744666f5633537862526b6f775a3967446a6b34774a496843,3,11,20
3400,ven_41385744666f5633537862526b6f775a3967446a6b34774a496843,4,11,20
3401,ven_41385744666f5633537862526b6f775a3967446a6b34774a496843,5,11,20
3402,ven_41385744666f5633537862526b6f775a3967446a6b34774a496843,6,11,19
3403,ven_41546447325f6964534674526b6f775a4673765f6133624a496843,0,10,19
3404,ven_41546447325f6964534674526b6f775a4673765f6133624a496843,1,10,19
3405,ven_41546447325f6964534674526b6f775a4673765f6133624a496843,2,10,19
3406,ven_41546447325f6964534674526b6f775a4673765f6133624a496843,3,10,19
3407,ven_41546447325f6964534674526b6f775a4673765f6133624a496843,4,10,19
3408,ven_41546447325f6964534674526b6f775a4673765f6133624a496843,5,10,18
3409,ven_41546447325f6964534674526b6f775a4673765f6133624a496843,6,10,18
3410,ven_4537554f41513330705337526b6f7759705f6736675a764a496843,0,11,19
3411,ven_4537554f41513330705337526b6f7759705f6736675a764a496843,1,11,19
3412,ven_4537554f41513330705337526b6f7759705f6736675a764a496843,2,11,19
3413,ven_4537554f41513330705337526b6f7759705f6736675a764a496843,3,11,19
3414,ven_4537554f41513330705337526b6f7759705f6736675a764a496843,4,11,19
3415,ven_4537554f41513330705337526b6f7759705f6736675a764a496843,5,11,19
3416,ven_4537554f41513330705337526b6f7759705f6736675a764a496843,6,11,18
3417,ven_454e45337a4148416b4d37526b6f775a564956534632774a496843,0,11,19
3418,ven_454e45337a4148416b4d37526b6f775a564956534632774a496843,1,11,19
3419,ven_454e45337a4148416b4d37526b6f775a564956534632774a496843,2,11,19
3420,ven_454e45337a4148416b4d37526b6f775a564956534632774a496843,3,11,19
3421,ven_454e45337a4148416b4d37526b6f775a564956534632774a496843,4,11,19
3422,ven_454e45337a4148416b4d37526b6f775a564956534632774a496843,5,12,19
3423,ven_454e45337a4148416b4d37526b6f775a564956534632774a496843,6,12,19
3424,ven_455946676359706d47646e526b6f77595a5f4c735033704a496843,0,10,20
3425,ven_455946676359706d47646e526b6f77595a5f4c735033704a496843,1,10,20
3426,ven_455946676359706d47646e526b6f77595a5f4c735033704a496843,2,10,20
3427,ven_455946676359706d47646e526b6f77595a5f4c735033704a496843,3,10,20
3428,ven_455946676359706d47646e526b6f77595a5f4c735033704a496843,4,10,20
3429,ven_455946676359706d47646e526b6f77595a5f4c735033704a496843,5,10,20
3430,ven_455946676359706d47646e526b6f77595a5f4c735033704a496843,6,11,19
3431,ven_4565635872326c5643414d526b6f775a70364b4e5452304a496843,0,9,18
3432,ven_4565635872326c5643414d526b6f775a70364b4e5452304a496843,1,9,18
3433,ven_4565635872326c5643414d526b6f775a70364b4e5452304a496843,2,9,18
3434,ven_4565635872326c5643414d526b6f775a70364b4e5452304a496843,3,9,18
3435,ven_4565635872326c5643414d526b6f775a70364b4e5452304a496843,4,9,18
3436,ven_4565635872326c5643414d526b6f775a70364b4e5452304a496843,5,9,17
3437,ven_4565635872326c5643414d526b6f775a70364b4e5452304a496843,6,-1,-1
3438,ven_456e54656a5a6276575936526b6f775a4e2d43744f5f644a496843,0,10,20
3439,ven_456e54656a5a6276575936526b6f775a4e2d43744f5f644a496843,1,10,20
3440,ven_456e54656a5a6276575936526b6f775a4e2d43744f5f644a496843,2,10,20
3441,ven_456e54656a5a6276575936526b6f775a4e2d43744f5f644a496843,3,10,20
3442,ven_456e54656a5a6276575936526b6f775a4e2d43744f5f644a496843,4,10,20
3443,ven_456e54656a5a6276575936526b6f775a4e2d43744f5f644a496843,5,10,20
3444,ven_456e54656a5a6276575936526b6f775a4e2d43744f5f644a496843,6,10,19
3445,ven_4935413664674943595a53526b6f775a743776425656564a496843,0,10,23
3446,ven_4935413664674943595a53526b6f775a743776425656564a496843,1,10,23
3447,ven_4935413664674943595a53526b6f775a743776425656564a496843,2,10,23
3448,ven_4935413664674943595a53526b6f775a743776425656564a496843,3,10,23
3449,ven_4935413664674943595a53526b6f775a743776425656564a496843,4,10,23
3450,ven_4935413664674943595a53526b6f775a743776425656564a496843,5,10,23
3451,ven_4935413664674943595a53526b6f775a743776425656564a496843,6,10,22
3452,ven_495843304f594b6f355130526b6f775978656f435636394a496843,0,10,18
3453,ven_495843304f594b6f355130526b6f775978656f435636394a496843,1,10,18
3454,ven_495843304f594b6f355130526b6f775978656f435636394a496843,2,10,18
3455,ven_495843304f594b6f355130526b6f775978656f435636394a496843,3,10,18
3456,ven_495843304f594b6f355130526b6f775978656f435636394a496843,4,10,19
3457,ven_495843304f594b6f355130526b6f775978656f435636394a496843,5,10,19
3458,ven_495843304f594b6f355130526b6f775978656f435636394a496843,6,12,18
3459,ven_51667962777a6c6d64306e526b49726f725a77756f366d4a496843,0,11,19
3460,ven_51667962777a6c6d64306e526b49726f725a77756f366d4a496843,1,11,19
3461,ven_51667962777a6c6d64306e526b49726f725a77756f366d4a496843,2,11,19
3462,ven_51667962777a6c6d64306e526b49726f725a77756f366d4a496843,3,11,19
3463,ven_51667962777a6c6d64306e526b49726f725a77756f366d4a496843,4,11,19
3464,ven_51667962777a6c6d64306e526b49726f725a77756f366d4a496843,5,11,19
3465,ven_51667962777a6c6d64306e526b49726f725a77756f366d4a496843,6,11,19
3466,ven_51683176714b3744615056526b6f77597862375f6b576f4a496843,0,10,21
3467,ven_51683176714b3744615056526b6f77597862375f6b576f4a496843,1,10,21
3468,ven_51683176714b3744615056526b6f77597862375f6b576f4a496843,2,10,21
3469,ven_51683176714b3744615056526b6f77597862375f6b576f4a496843,3,10,21
