original_ven_id,hash_ven_id,latitude,longitude,zone_id,name,address,venue_type,rating,price,type_mod,zone_group,image,description,location_id,venue_mod_type
ven_73533764685f6d75566b6d526b6f77594a714f484c57594a496843,2760359,40.7853,-73.9574,236,The Jewish Museum,"1109 5th Ave & E 92nd St New York, 10128 United States",MUSEUM,4.4,2.0,Cultural Heritage,Upper East Side,https://media-cdn.tripadvisor.com/media/photo-l/19/d6/58/ab/getlstd-property-photo.jpg,"The Jewish Museum is located in New York City and was founded in 1904. The museum is dedicated to preserving and presenting the history, culture, and art of Jews. The museum has a collection of over 30,000 objects, including paintings, sculptures, photogr",0,Cultural Heritage
ven_735365637a644a62515946526b6f775a467167495153764a496843,71179698,40.7385,-73.9885,234,Gramercy Tavern,"42 E 20th St New York, NY 10003 United States",AMERICAN_RESTAURANT,4.6,4.0,American Restaurant,Chelsea/Greenwhich market,https://media-cdn.tripadvisor.com/media/photo-l/10/df/d6/e2/photo2jpg.jpg,"Gramercy Tavern is a Michelin-starred American restaurant located in the Gramercy Park neighborhood of Manhattan, New York City. The restaurant serves New American cuisine and is known for its seasonal menu and use of local ingredients. The restaurant als",0,American Restaurant
ven_73556451754c68694a3032526b6f77594e6f68373256424a496843,34275600,40.7887,-73.9745,238,Amelie UWS,"566 Amsterdam Ave New York, NY 10024 United States",RESTAURANT,4.6,2.0,Restaurant,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/08/49/c1/ce/nyc-jaunts.jpg,"Amelie UWS is a charming French restaurant located on the Upper West Side of Manhattan. The restaurant is small and intimate, with a warm and inviting atmosphere. The menu features classic French dishes, such as escargot, coq au vin, and crème brûlée. The",0,Restaurant
ven_7366516c31652d4f4e436b526b6f7759314965613652694a496843,85131267,40.7758,-73.9718,43,Bow Bridge,"Central Park Bow Bridge New York, NY 10024 United States",BRIDGE,4.8,-1.0,Scenic Landmarks,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/0e/c9/61/63/bow-bridge.jpg,"The Bow Bridge is a wooden pedestrian bridge located in Central Park in Manhattan, New York City. The bridge spans the Bow Tie, a section of the park's lake. It is one of the most photographed locations in the park.",12150308,Scenic Landmarks
ven_736667483138515937774c526b6f775a705a305967565f4a496843,38136954,40.7272,-73.9923,114,Misirizzi,"36 E 4th St New York, NY 10003 United States",ITALIAN_RESTAURANT,4.4,2.0,Italian Restaurant,Lower Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/0a/dc/9c/44/photo0jpg.jpg,"The Misirizzi is a large, open-air venue located in the heart of the city. It can accommodate up to 5,000 people and is often used for concerts and other large events. The venue is surrounded by a large concrete plaza which is often used for pre-event act",0,Italian Restaurant
ven_736b33656f702d3178326d526b6f77594a46747a385f5f4a496843,72576807,40.7568,-73.9935,48,Buenavista,"536 9th Ave New York, NY 10018 United States",RESTAURANT,4.7,2.0,Restaurant,Midtown Manhattan,https://media-cdn.tripadvisor.com/media/photo-f/11/0c/9c/54/the-ruin.jpg,The Buenavista is a large venue that can accommodate up to 500 guests. It is located in the heart of the city and is close to many popular attractions. The venue has a modern and stylish interior with a large dance floor and stage. The Buenavista is perfe,0,Restaurant
ven_736d444f476c7279767844526b6f77326e53354b5639704a496843,21975768,40.7947,-73.9764,238,Joan of Arc Park,"Riverside Dr., between W. 91st St. and W 96th St New York, NY 10025 United States",PARK,4.6,-1.0,Park,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/15/1e/a5/5f/la-vostra-guida-frank.jpg,"Joan of Arc Park is a public park located in the French Quarter of New Orleans, Louisiana. The park is named after Joan of Arc, the 15th century French heroine. The park features a statue of Joan of Arc, as well as a fountain and a number of benches. The ",0,Park
ven_73723145754d4f78544171526b6f775a4e776c344636384a496843,3178492,40.7517,-73.9784,170,Library Walk,"Park Ave & E 41st St New York, NY 10017 United States",TOURIST_DESTINATION,4.7,-1.0,Tourist Destination,Midtown Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/17/06/a2/3e/caption.jpg,"Library Walk is a brick-lined path on the campus of the University of California, San Diego. It is bordered by the Geisel Library on one side and a variety of other buildings on the other. The walkway is lined with trees and benches, and is a popular plac",0,Tourist Destination
ven_7376556d395f614c53746f526b6f775a4e566d7377655f4a496843,23424895,40.7851,-73.9773,239,Vanessa's Dumpling House,"452 Amsterdam Ave New York, NY 10024 United States",RESTAURANT,4.0,-1.0,Restaurant,Upper West Side,https://oaidalleapiprodscus.blob.core.windows.net/private/org-jGKlYxnaMuqEvd6EepOGn6fH/user-aymO9XagO63Y8m7z3r0a0Fg7/img-JDq4ejX57hNASxEDf9fJWqcu.png?st=2023-08-01T16%3A00%3A19Z&se=2023-08-01T18%3A00%3A19Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/pn,"Vanessa's Dumpling House is a small, unassuming restaurant located in New York City's Chinatown. The restaurant is known for its cheap and delicious dumplings, and it is often crowded with locals and tourists alike. The menu is simple, and the atmosphere ",23933894,Restaurant
ven_7377626750506d522d726e526b6f775a6c4b36446962574a496843,38006413,40.7492,-73.9836,170,Souvenirs LLC,"377 5th Ave New York, NY 10016 United States",GIFTS,4.2,-1.0,Gifts & Souvenirs,Midtown Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/1b/71/b7/49/caption.jpg,"Souvenirs LLC is a small gift shop located in the heart of the historic district of Charleston, South Carolina. The shop specializes in local souvenirs and gifts, and also carries a selection of books, jewelry, and other items. The shop is owned and opera",0,Gifts & Souvenirs
ven_7379566367365444366462526b6f775a70384d744f38354a496843,76423426,40.7626,-73.9808,230,La Grande Boucherie,"145 W 53rd St New York, NY 10019 United States",FRENCH_RESTAURANT,4.5,2.0,French Restaurant,Midtown Manhattan,https://oaidalleapiprodscus.blob.core.windows.net/private/org-jGKlYxnaMuqEvd6EepOGn6fH/user-aymO9XagO63Y8m7z3r0a0Fg7/img-vRv5zdZyFvsM2kBXatN67fPz.png?st=2023-08-01T16%3A00%3A27Z&se=2023-08-01T18%3A00%3A27Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/pn,"La Grande Boucherie is a large, formal dining room located in the heart of the city. The room is decorated with dark wood paneling and features a large fireplace. The menu features traditional French cuisine such as steak frites and roasted chicken.",0,French Restaurant
ven_737a4c6b5376744748712d526b6f77595a7039674a38624a496843,52149415,40.7794,-73.9632,43,The Metropolitan Museum of Art,"1000 5th Ave New York, NY 10028 United States",MUSEUM,4.8,3.0,Cultural Heritage,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/29/c9/d4/1a/ancient-roman-sarcophagus.jpg,"The Metropolitan Museum of Art is one of the world's largest and most renowned museums. It is located in New York City on Fifth Avenue and covers over two million square feet. The museum has a collection of over two million works of art, making it one of ",0,Cultural Heritage
ven_7732374951527a41425143526b6f7759706c584c4859394a496843,83699147,40.7677,-73.9916,50,The Market @ Mercedes House,"550 W 54th St New York, NY 10019 United States",SUPERMARKET,4.3,-1.0,Neighborhood Market,Midtown Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/08/bf/4c/88/skn-spa.jpg,"The Market @ Mercedes House is an indoor market and event space located in New York City. The market features a variety of vendors selling fresh produce, prepared foods, and artisanal goods. The space is also used for community events, workshops, and live",0,Neighborhood Market
ven_7733766951725664516f7a526b6f7759686f70335f79704a496843,83218603,40.7838,-73.9781,239,La Sirène,"416 Amsterdam Ave New York, NY 10024 United States",RESTAURANT,4.5,-1.0,Restaurant,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/11/db/84/9f/caption.jpg,"La Sirène is a charming seafood restaurant located in the heart of the historic district of Old Montreal. The restaurant is situated in a beautifully renovated heritage building and features a stunning glass atrium dining room. The menu features fresh, se",0,Restaurant
ven_77446a687a695a67306746526b6f77595a6c64487854584a496843,27787334,40.7606,-73.9848,230,I Love NY By Phantom Of Broadway,"1607 Broadway New York, NY 10019 United States",SOUVENIR_SHOP,3.3,-1.0,Gifts & Souvenirs,Midtown Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/29/c0/96/fa/amazing-story-about-these.jpg,"Open Jar Studios (producer of The Broadway Studios Tour) is home to the largest rehearsal studios in New York City, making it the ideal location for rehearsals, auditions, classes and support offices for theatre, dance, and film productions of all sizes.",25941443,Gifts & Souvenirs
ven_77452d65676a4430616250526b6f7759782d704b5454704a496843,72358271,40.7717,-73.9658,237,Ralph Lauren Women's Flagship,"888 Madison Ave New York, NY 10021 United States",APPAREL,4.5,4.0,Fashion Convenience,Upper East Side,https://media-cdn.tripadvisor.com/media/photo-l/05/ff/8a/69/ralph-lauren.jpg,"The Ralph Lauren Women's Flagship is a high-end clothing store located on Fifth Avenue in New York City. The store offers a wide range of designer clothing, accessories, and home decor items. The flagship store is one of the most popular Ralph Lauren loca",0,Fashion Convenience
ven_774d586d354e5a6b6c4562526b6f7759425041344532384a496843,11285867,40.763,-73.9723,163,CANALI,"600 Madison Ave New York, NY 10022 United States",APPAREL,4.5,4.0,Fashion Convenience,Midtown Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/09/74/20/57/tourneau-time-machine.jpg,"Canali is a high-end Italian clothing company that was founded in 1934. The company is known for its fine quality men's clothing, including suits, dress shirts, and sportswear. Canali also offers a women's clothing line, which was launched in 2009. The co",0,Fashion Convenience
ven_774d7a7a4d797276745762526b6f77597449454e6562614a496843,18698787,40.7761,-73.9794,142,Shalel,"65 W 70th St New York, NY 10023 United States",MEDITERANEAN_RESTAURANT,4.5,2.0,Mediteranean Restaurant,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/06/1e/18/60/alskling-wall-of-camisoles.jpg,"Shalel is a stunning event venue located in the heart of Los Angeles. With its modern industrial chic design, Shalel is the perfect setting for any special occasion. The exposed brick walls and high ceilings create a warm and inviting atmosphere, while th",0,Mediteranean Restaurant
ven_775373576f773733303343526b6f775a68634f4c34776c4a496843,87803380,40.7795,-73.977,239,ASSET,"329 Columbus Ave New York, NY 10023 United States",AMERICAN_RESTAURANT,4.3,-1.0,American Restaurant,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/0d/10/ce/0a/wide-shot.jpg,"Grand Bazaar NYC is the biggest curated weekly flea market in New York City. Open every Sunday, indoors and outdoors, all year-round, handpicked artists, designers, craft-makers, and independent vintage and antique dealers sell one-of-a-kind, rare, limite",10806791,American Restaurant
ven_776351756c436838704850526b6f773258776a4d3039654a496843,97558792,40.7986,-73.9438,74,La Marqueta,"1590 Park Ave New York, NY 10029 United States",MARKET,4.3,-1.0,Neighborhood Market,Upper Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/15/52/f7/87/getlstd-property-photo.jpg,"La Marqueta is an indoor marketplace located in East Harlem, New York City. It is housed within a historic building that was originally built in the early 20th century. The marketplace features a variety of vendors selling food, clothes, and other goods. ",0,Neighborhood Market
ven_77667a36446e4432637273526b6f775a742d316366516c4a496843,81178327,40.7899,-73.9663,238,Billy’s Hot Dog Cart,"327 Central Park West #63 New York, NY 10025 United States",AMERICAN_RESTAURANT,4.9,-1.0,American Restaurant,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/18/15/0d/46/caption.jpg,"Billy’s Hot Dog Cart is a small hot dog stand that is usually found in high traffic areas such as downtown streets or near busy shopping centers. The stand typically has a small menu with different types of hot dogs, sausages, and toppings. Customers can ",0,American Restaurant
ven_7767787947374f4c683962526b6f775a315135717161334a496843,39118662,40.7541,-74.001,246,Edge,"30 Hudson Yards New York, NY 10001 United States",TOURIST_DESTINATION,4.6,-1.0,Tourist Destination,Chelsea/Greenwhich market,https://lh3.googleusercontent.com/p/AF1QipNGZ-FiefpQnLNu2ws08okVp-rGt0ScDo5VYcZV=s1360-w1360-h1020,"Edge is a nightclub located in the heart of the financial district in downtown Toronto. The club features two floors with a main floor and a mezzanine, each with its own bar. The main floor has a large dance floor with a stage for live music and DJs. The ",,Tourist Destination
ven_7768585a615270346e454b526b6f7766426c2d4f312d4b4a496843,40246733,40.7797,-73.9266,-1,Robert F. Kennedy Bridge,NY 10035 United States,BRIDGE,4.2,-1.0,Scenic Landmarks,Other,https://media-cdn.tripadvisor.com/media/photo-f/13/4b/fb/1a/nycfc-soccer-initiative.jpg,"The Robert F. Kennedy Bridge, formerly known as the Triborough Bridge, is a complex of three separate bridges in New York City. The bridges connect the boroughs of Manhattan, the Bronx, and Queens. The bridge is one of the most heavily trafficked bridges ",14177380,Scenic Landmarks
ven_77686b76675f51577a7053526b6f775a356b52654665324a496843,76894533,40.7694,-73.9551,141,The Migrant Kitchen,"1433 1st Ave. New York, NY 10021 United States",RESTAURANT,4.5,-1.0,Restaurant,Upper East Side,https://media-cdn.tripadvisor.com/media/photo-l/28/4b/9f/90/visit-our-spa-today-to.jpg,The Migrant Kitchen is a food truck and catering company that specializes in New American cuisine with a focus on seasonal and locally sourced ingredients. The menu features a variety of dishes inspired by the culinary traditions of the owners' native cou,0,Restaurant
ven_776c426b3172735a6f5455526b6f77595a5f4c735033704a496843,96046596,40.7682,-73.9827,142,J.Crew Men's Shop,"10 Columbus Cir Space 207 New York, NY 10019 United States",APPAREL,4.2,2.0,Fashion Convenience,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/12/eb/6b/a3/tea-for-all-in-harlem.jpg,"The J.Crew Men's Shop is a men's clothing store located in the heart of New York City. The store offers a wide range of men's clothing, including suits, dress shirts, casual wear, and accessories. The store also offers a made-to-measure service for those ",0,Fashion Convenience
ven_7774565736353150745f5f526b6f775a394948463778654a496843,12087255,40.7244,-73.9974,144,Forever 21,"568 Broadway New York, NY 10012 United States",APPAREL,3.8,1.0,Fashion Convenience,Lower Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/14/0c/9e/b7/let-s-get-our-yoga-on.jpg,"Forever 21 is a fast fashion retailer with headquarters in Los Angeles. The company was founded in 1984 by a Korean-American couple, Do Won and Jin Sook Chang, and has since grown to more than 800 stores worldwide. The company's clothing style is geared t",0,Fashion Convenience
